A... A..( A.(. A.(( A(.. A(.( A((. A((( G... G..( G.(. G.(( G(.. G(.( G((. G((( C... C..( C.(. C.(( C(.. C(.( C((. C((( U... U..( U.(. U.(( U(.. U(.( U((. U(((
0.0823529411764706 0.0117647058823529 0 0 0.0588235294117647 0 0.0235294117647059 0.0352941176470588 0.0235294117647059 0.0117647058823529 0 0.0588235294117647 0.0117647058823529 0 0.0705882352941176 0.117647058823529 0.0117647058823529 0.0352941176470588 0 0.0705882352941176 0 0.0352941176470588 0.0588235294117647 0.0941176470588235 0.0705882352941176 0.0117647058823529 0 0.0235294117647059 0 0.0235294117647059 0 0.0588235294117647 
0 0.0333333333333333 0 0.0333333333333333 0.0166666666666667 0 0.0333333333333333 0.116666666666667 0 0 0 0.0666666666666667 0.0166666666666667 0 0.0166666666666667 0.116666666666667 0 0.0333333333333333 0 0.0333333333333333 0.0333333333333333 0.0166666666666667 0.0333333333333333 0.1 0.0166666666666667 0.0166666666666667 0 0.0333333333333333 0.0166666666666667 0.0333333333333333 0.0833333333333333 0.1 
0.0256410256410256 0.0128205128205128 0 0.0128205128205128 0.0128205128205128 0.0256410256410256 0.0256410256410256 0.115384615384615 0.0128205128205128 0 0.0128205128205128 0.0512820512820513 0.0128205128205128 0.0384615384615385 0.0512820512820513 0.115384615384615 0 0.0128205128205128 0.0128205128205128 0.0256410256410256 0 0.0256410256410256 0.0256410256410256 0.0897435897435897 0.0256410256410256 0 0 0.0512820512820513 0 0.0256410256410256 0.0384615384615385 0.141025641025641 
0.0158730158730159 0.0317460317460318 0 0.0158730158730159 0.0158730158730159 0.0634920634920635 0.0634920634920635 0.0476190476190476 0.00793650793650794 0.00793650793650794 0 0.0793650793650794 0.0158730158730159 0 0.0158730158730159 0.150793650793651 0.00793650793650794 0.00793650793650794 0 0.0238095238095238 0.0158730158730159 0.0158730158730159 0.0555555555555556 0.0873015873015873 0.00793650793650794 0.00793650793650794 0 0.0555555555555556 0.00793650793650794 0.0238095238095238 0.0396825396825397 0.111111111111111 
0.0294117647058824 0.0147058823529412 0 0.0294117647058824 0.0147058823529412 0.0147058823529412 0 0.0882352941176471 0 0 0 0.0588235294117647 0 0 0.0588235294117647 0.161764705882353 0 0.0294117647058824 0 0.0441176470588235 0.0294117647058824 0.0147058823529412 0 0.132352941176471 0 0.0294117647058824 0 0 0.0294117647058824 0 0.0735294117647059 0.147058823529412 
0.036144578313253 0.0240963855421687 0 0 0 0.0120481927710843 0 0.072289156626506 0.0240963855421687 0 0 0.0481927710843374 0.0120481927710843 0 0.0963855421686747 0.120481927710843 0.036144578313253 0.0481927710843374 0 0.0602409638554217 0.036144578313253 0 0.036144578313253 0.120481927710843 0.036144578313253 0.0120481927710843 0 0.0240963855421687 0.036144578313253 0.0120481927710843 0 0.0963855421686747 
0.0169491525423729 0.0338983050847458 0 0.0169491525423729 0.0169491525423729 0 0 0.101694915254237 0.0169491525423729 0 0 0.0847457627118644 0.0338983050847458 0 0.0677966101694915 0.11864406779661 0 0.0338983050847458 0 0.0338983050847458 0 0.0169491525423729 0.0338983050847458 0.169491525423729 0 0.0169491525423729 0 0 0.0338983050847458 0 0.0338983050847458 0.11864406779661 
0 0.0181818181818182 0 0.0363636363636364 0.0181818181818182 0.0181818181818182 0.0909090909090909 0.0909090909090909 0 0 0 0.0363636363636364 0 0 0.0363636363636364 0.127272727272727 0 0 0 0.0181818181818182 0 0.0545454545454545 0.0363636363636364 0.109090909090909 0 0 0 0.0909090909090909 0 0.0545454545454545 0.0181818181818182 0.145454545454545 
0.0131578947368421 0 0 0.0263157894736842 0.0131578947368421 0.0263157894736842 0.0131578947368421 0.0921052631578947 0 0 0.0131578947368421 0.0657894736842105 0 0 0.0394736842105263 0.144736842105263 0.0263157894736842 0.0263157894736842 0 0.0131578947368421 0.0394736842105263 0.0131578947368421 0.0526315789473684 0.171052631578947 0 0.0394736842105263 0 0.0131578947368421 0.0131578947368421 0 0.0131578947368421 0.131578947368421 
0 0.0147058823529412 0 0.0441176470588235 0.0147058823529412 0.0147058823529412 0.0147058823529412 0.0588235294117647 0 0 0 0.0441176470588235 0 0.0294117647058824 0.0882352941176471 0.147058823529412 0 0.0294117647058824 0 0.0588235294117647 0 0.0294117647058824 0.0147058823529412 0.161764705882353 0.0147058823529412 0.0147058823529412 0 0.0147058823529412 0.0441176470588235 0 0.0441176470588235 0.102941176470588 
0.0158730158730159 0.0634920634920635 0 0.0317460317460318 0.0317460317460318 0 0.0317460317460318 0.0952380952380953 0.0158730158730159 0 0 0.0793650793650794 0 0 0.0317460317460318 0.0952380952380953 0 0.0158730158730159 0 0.0317460317460318 0.0476190476190476 0.0158730158730159 0.0476190476190476 0.0793650793650794 0 0.0158730158730159 0 0.0317460317460318 0.0158730158730159 0.0317460317460318 0.0634920634920635 0.111111111111111 
0.015625 0.078125 0 0.015625 0.03125 0 0.03125 0.15625 0.015625 0 0 0.015625 0.03125 0.03125 0.046875 0.109375 0 0 0 0.0625 0 0 0.03125 0.046875 0.03125 0 0 0.046875 0.015625 0 0.03125 0.15625 
0.0530973451327434 0.0353982300884956 0 0.0530973451327434 0.0176991150442478 0.0530973451327434 0.0353982300884956 0.0619469026548673 0.0176991150442478 0 0 0.0619469026548673 0 0.00884955752212389 0.0176991150442478 0.079646017699115 0.0707964601769911 0 0 0 0.0265486725663717 0.00884955752212389 0.0619469026548673 0.0619469026548673 0.0530973451327434 0.0176991150442478 0 0.0353982300884956 0.00884955752212389 0.00884955752212389 0.0353982300884956 0.115044247787611 
0.0222222222222222 0.0444444444444444 0 0.0222222222222222 0.0444444444444444 0.0333333333333333 0.0555555555555556 0.0777777777777778 0 0 0.0111111111111111 0.0444444444444444 0 0 0.0111111111111111 0.144444444444444 0 0 0 0.0222222222222222 0 0.0444444444444444 0.0555555555555556 0.0888888888888889 0.0222222222222222 0.0222222222222222 0 0.0777777777777778 0.0222222222222222 0.0111111111111111 0.0444444444444444 0.0777777777777778 
0.0104166666666667 0.03125 0 0.0208333333333333 0.0104166666666667 0.0208333333333333 0.0208333333333333 0.0520833333333333 0 0.0104166666666667 0.0104166666666667 0.09375 0.0208333333333333 0 0.0208333333333333 0.09375 0.0729166666666667 0.0208333333333333 0 0.0208333333333333 0.03125 0.0208333333333333 0.0833333333333333 0.0833333333333333 0.0520833333333333 0.03125 0.0104166666666667 0.0104166666666667 0.03125 0.0104166666666667 0.0208333333333333 0.0833333333333333 
0.0935251798561151 0.00719424460431655 0 0.00719424460431655 0.0215827338129496 0.0431654676258993 0.0215827338129496 0.0503597122302158 0.0143884892086331 0.0215827338129496 0 0.0503597122302158 0 0.0143884892086331 0.0647482014388489 0.136690647482014 0.0215827338129496 0.00719424460431655 0.00719424460431655 0.0431654676258993 0.0143884892086331 0 0.0359712230215827 0.122302158273381 0.0359712230215827 0.00719424460431655 0 0.0359712230215827 0.00719424460431655 0.0287769784172662 0.0143884892086331 0.0719424460431655 
0.0694444444444445 0.0555555555555556 0 0.00694444444444444 0.0486111111111111 0.0208333333333333 0.0208333333333333 0.0694444444444445 0.0416666666666667 0.00694444444444444 0 0.0277777777777778 0.0277777777777778 0 0.0625 0.125 0.0416666666666667 0.0208333333333333 0 0.0555555555555556 0.00694444444444444 0 0.0277777777777778 0.0763888888888889 0.0208333333333333 0.00694444444444444 0 0.0347222222222222 0.00694444444444444 0 0.0138888888888889 0.104166666666667 
0.0461538461538462 0.0307692307692308 0 0.0153846153846154 0.0461538461538462 0.0307692307692308 0 0.0461538461538462 0 0.0307692307692308 0.0153846153846154 0.0769230769230769 0.0307692307692308 0 0.0923076923076923 0.0923076923076923 0 0.0307692307692308 0.0153846153846154 0.0615384615384615 0.0307692307692308 0 0.0461538461538462 0.107692307692308 0.0153846153846154 0.0153846153846154 0 0 0 0.0153846153846154 0.0153846153846154 0.0923076923076923 
0.0804597701149425 0.0114942528735632 0 0 0.0229885057471264 0.0344827586206897 0.0229885057471264 0.0344827586206897 0.0114942528735632 0.0114942528735632 0 0.0574712643678161 0 0.0229885057471264 0.0804597701149425 0.137931034482759 0.0344827586206897 0.0229885057471264 0.0114942528735632 0.0574712643678161 0.0229885057471264 0.0114942528735632 0.0344827586206897 0.137931034482759 0.0229885057471264 0 0 0.0344827586206897 0 0.0229885057471264 0.0114942528735632 0.0459770114942529 
0 0.0161290322580645 0 0.032258064516129 0.0161290322580645 0.0483870967741936 0 0.0483870967741936 0 0 0.0161290322580645 0.0806451612903226 0.0161290322580645 0.032258064516129 0.0806451612903226 0.129032258064516 0.0161290322580645 0.032258064516129 0.0161290322580645 0.0483870967741936 0 0.0161290322580645 0.032258064516129 0.112903225806452 0 0 0 0 0.0161290322580645 0.0161290322580645 0.0483870967741936 0.129032258064516 
0.16304347826087 0.0217391304347826 0 0.0108695652173913 0.0326086956521739 0.0108695652173913 0.0217391304347826 0.0652173913043478 0.0326086956521739 0 0 0.0326086956521739 0 0 0.0217391304347826 0.141304347826087 0.0326086956521739 0.0108695652173913 0 0.0108695652173913 0 0 0.0434782608695652 0.0869565217391304 0.0652173913043478 0.0108695652173913 0 0.0434782608695652 0.0108695652173913 0.0217391304347826 0.0108695652173913 0.0978260869565217 
0.101123595505618 0.0112359550561798 0 0 0.0337078651685393 0.0337078651685393 0.0224719101123595 0.0337078651685393 0.0224719101123595 0.0224719101123595 0 0.0449438202247191 0.0112359550561798 0.0224719101123595 0.0786516853932584 0.134831460674157 0.0561797752808989 0.0224719101123595 0.0112359550561798 0.0561797752808989 0.0112359550561798 0 0.0337078651685393 0.134831460674157 0.0112359550561798 0 0 0.0337078651685393 0 0.0112359550561798 0 0.0449438202247191 
0.0985915492957747 0.0422535211267606 0 0.0281690140845071 0.0563380281690141 0.0140845070422535 0.0140845070422535 0.0704225352112676 0.0140845070422535 0 0 0.0422535211267606 0 0.0281690140845071 0.0563380281690141 0.112676056338028 0.0140845070422535 0.0140845070422535 0 0.0281690140845071 0.0140845070422535 0 0.0281690140845071 0.112676056338028 0.0422535211267606 0.0140845070422535 0 0.0422535211267606 0 0 0.0422535211267606 0.0704225352112676 
0.0515463917525773 0.0206185567010309 0 0.0412371134020619 0.0206185567010309 0.0412371134020619 0.0412371134020619 0.0618556701030928 0.0103092783505155 0.0206185567010309 0 0.0515463917525773 0.0206185567010309 0.0309278350515464 0.0206185567010309 0.123711340206186 0.0206185567010309 0 0.0103092783505155 0.0103092783505155 0.0103092783505155 0.0103092783505155 0.0309278350515464 0.0824742268041237 0.0412371134020619 0.0103092783505155 0 0.0515463917525773 0 0.0103092783505155 0.0618556701030928 0.0927835051546392 
0.0375 0.025 0 0.0125 0.025 0.0375 0.0125 0.075 0 0 0.025 0.05 0.0125 0.0125 0.025 0.1875 0 0.0125 0.0125 0.0375 0 0.05 0.0625 0.1375 0.0125 0 0 0.025 0 0 0.025 0.0875 
0.051948051948052 0.025974025974026 0 0.025974025974026 0.025974025974026 0.051948051948052 0.025974025974026 0.025974025974026 0 0 0 0.038961038961039 0.025974025974026 0 0.0649350649350649 0.194805194805195 0 0.025974025974026 0 0.0649350649350649 0 0.025974025974026 0.038961038961039 0.168831168831169 0.012987012987013 0 0 0.025974025974026 0 0 0.025974025974026 0.051948051948052 
